file_name,photo_id,observation_uuid,inat_URL,latitude,longitude,positional_accuracy,taxon_id,observed_on,name,rank,family_id,family,count_family,trait,prediction_prob,prediction_class,equivocal,proportion_equivocal_family,accuracy_excluding_equivocal_family,accuracy_family,genus
119529490.jpeg,119529490,ab69d8ff-f61b-4c2a-83b6-32979a5eba71,https://www.inaturalist.org/observations/ab69d8ff-f61b-4c2a-83b6-32979a5eba71,35.784133,-90.707085,2,126334,2021-04-07,Trillium recurvatum,species,49464,Melanthiaceae,24150,flower,0.99853515625,Detected,Unequivocal,0.03486542443064182,0.9890166466449288,0.9704347826086956,Trillium
186773815.jpg,186773815,6f6c612b-2d22-41b9-bb50-9e04e0816986,https://www.inaturalist.org/observations/6f6c612b-2d22-41b9-bb50-9e04e0816986,30.1971083333,-97.8933133333,9100,223857,2022-04-07,Linum hudsonioides,species,51308,Linaceae,635,flower,0.99951171875,Detected,Unequivocal,0.02362204724409448,0.9951612903225806,0.979527559055118,Linum
132706478.jpeg,132706478,f04be216-edf5-4c37-9e6a-5132b5033a33,https://www.inaturalist.org/observations/f04be216-edf5-4c37-9e6a-5132b5033a33,47.7598936825,8.6155812693,459,55441,2021-05-28,Onobrychis viciifolia,species,47122,Fabaceae,54776,flower,0.99853515625,Detected,Unequivocal,0.04414342047612093,0.98682149814737,0.964564772893238,Onobrychis
7014456.jpg,7014456,03bd6509-4539-452a-9f34-bdf69d93275d,https://www.inaturalist.org/observations/03bd6509-4539-452a-9f34-bdf69d93275d,45.3640866667,-123.7716966667,NA,71113,2017-04-11,Viola glabella,species,50828,Violaceae,7225,flower,1,Detected,Unequivocal,0.01314878892733564,0.9955119214586255,0.9900346020761246,Viola
54527990.jpg,54527990,2e21b7c9-629d-4135-995a-242aa930ff48,https://www.inaturalist.org/observations/2e21b7c9-629d-4135-995a-242aa930ff48,37.9698852982,-120.7354116667,28329,473570,2019-10-07,Euphorbia ocellata,species,51821,Euphorbiaceae,8749,flower,0.97509765625,Detected,Unequivocal,0.18104926277288833,0.9561758548499651,0.8532403703280375,Euphorbia
156950377.jpeg,156950377,76035c19-493b-469d-98df-186d53827e77,https://www.inaturalist.org/observations/76035c19-493b-469d-98df-186d53827e77,-34.04024745,18.4279905999,10,139851,2021-09-06,Paraserianthes lophantha,species,47122,Fabaceae,54776,fruit,0.900390625,Detected,Unequivocal,0.05783554841536439,0.9700434041233916,0.9508361326128232,Paraserianthes
22037494.jpeg,22037494,03434554-94e3-4b13-89fa-25f1160437d8,https://www.inaturalist.org/observations/03434554-94e3-4b13-89fa-25f1160437d8,40.167497,-89.37976,25,85320,2018-07-26,Monarda fistulosa,species,48623,Lamiaceae,39282,flower,0.9990234375,Detected,Unequivocal,0.04042564024235019,0.9893086432854036,0.9683060943943792,Monarda
90493244.jpeg,90493244,87b638ae-c48d-4355-953a-f9eb5b405226,https://www.inaturalist.org/observations/87b638ae-c48d-4355-953a-f9eb5b405226,42.8037703101,-70.8505053378,977,76610,2020-08-14,Daucus carota,species,48699,Apiaceae,11971,flower,0.9990234375,Detected,Unequivocal,0.13415754740623173,0.9686444766039556,0.8956645225962744,Daucus
17328485.jpeg,17328485,4c027e13-b702-4155-a74d-4f78277cc889,https://www.inaturalist.org/observations/4c027e13-b702-4155-a74d-4f78277cc889,23.8938797,121.5415425,7,1095846,2018-05-03,Bidens alba,species,47604,Asteraceae,104342,flower,0.998046875,Detected,Unequivocal,0.07600966053938012,0.9828131644729337,0.9440877115638956,Bidens
214411589.jpeg,214411589,f79f8bbb-a399-4d2e-91eb-227f1409cf81,https://www.inaturalist.org/observations/f79f8bbb-a399-4d2e-91eb-227f1409cf81,51.29179111,12.4100623,10,84328,2022-07-14,Galium verum,species,47693,Rubiaceae,17937,flower,0.9990234375,Detected,Unequivocal,0.08513129285833751,0.9791590493601464,0.9398450131014104,Galium
128016503.jpeg,128016503,bbd355b1-ada1-4b66-9fd3-5efada05d15d,https://www.inaturalist.org/observations/bbd355b1-ada1-4b66-9fd3-5efada05d15d,50.8889867448,7.9567202553,15,1024536,2021-05-10,Rabelera holostea,species,48567,Caryophyllaceae,11578,flower,0.9990234375,Detected,Unequivocal,0.05354983589566419,0.9916043073553568,0.9645880117464156,Rabelera
212178424.jpeg,212178424,02a7e3cb-0d1c-417c-bcbc-3e7ddd107f26,https://www.inaturalist.org/observations/02a7e3cb-0d1c-417c-bcbc-3e7ddd107f26,60.230259,25.086036,NA,60132,2022-07-06,Cirsium arvense,species,47604,Asteraceae,104342,flower,0.9970703125,Detected,Unequivocal,0.07600966053938012,0.9828131644729337,0.9440877115638956,Cirsium
130304180.jpg,130304180,93e74879-d06b-4556-94e5-d9b9adaf9325,https://www.inaturalist.org/observations/93e74879-d06b-4556-94e5-d9b9adaf9325,44.7922466667,-93.0343166667,5,79358,2021-05-18,Thlaspi arvense,species,47204,Brassicaceae,21075,flower,0.97607421875,Detected,Unequivocal,0.10173190984578884,0.9820928635571284,0.9202846975088969,Thlaspi
14074282.jpg,14074282,3b1091d3-f221-4769-8eb0-2be71bb161c7,https://www.inaturalist.org/observations/3b1091d3-f221-4769-8eb0-2be71bb161c7,34.0852356842,-116.1401796621,10,1415102,2018-03-11,Cleomella arborea,species,71409,Cleomaceae,742,flower,0.9990234375,Detected,Unequivocal,0.04716981132075472,0.9816124469589816,0.9555256064690026,Cleomella
86068480.jpg,86068480,edbdd1f5-0063-4889-8241-fc15d4bc28c6,https://www.inaturalist.org/observations/edbdd1f5-0063-4889-8241-fc15d4bc28c6,44.95126667,-93.07309717,428,59028,2020-07-23,Verbascum blattaria,species,47151,Scrophulariaceae,2940,fruit,0.89501953125,Detected,Unequivocal,0.08163265306122448,0.964074074074074,0.9438775510204082,Verbascum
37032558.jpeg,37032558,4a5ef2c9-112a-4db8-a159-f1189d8a137b,https://www.inaturalist.org/observations/4a5ef2c9-112a-4db8-a159-f1189d8a137b,31.8871440887,-116.320274353,NA,58906,2019-04-28,Lupinus truncatus,species,47122,Fabaceae,54776,flower,0.99365234375,Detected,Unequivocal,0.04414342047612093,0.98682149814737,0.964564772893238,Lupinus
3826281.JPG,3826281,1cd05047-5e2b-46a5-b6a1-59a7db8f52ef,https://www.inaturalist.org/observations/1cd05047-5e2b-46a5-b6a1-59a7db8f52ef,43.105589,-89.799823,NA,549981,2016-05-22,Primula meadia,species,48064,Primulaceae,12091,flower,0.99853515625,Detected,Unequivocal,0.02721032172690431,0.9930283965312022,0.981556529650153,Primula
136249194.jpg,136249194,18b4a373-486b-4dc4-9a25-2d9090ca990f,https://www.inaturalist.org/observations/18b4a373-486b-4dc4-9a25-2d9090ca990f,38.577675,-77.0863721667,10,47888,2021-06-13,Impatiens capensis,species,47890,Balsaminaceae,3471,flower,0.99951171875,Detected,Unequivocal,0.02592912705272256,0.9902395740905058,0.9783923941227312,Impatiens
16365901.jpg,16365901,18f97ad2-157e-4a1d-aca1-ac698e426eef,https://www.inaturalist.org/observations/18f97ad2-157e-4a1d-aca1-ac698e426eef,32.5692833333,-97.13745,6,49564,2018-04-26,Lupinus texensis,species,47122,Fabaceae,54776,flower,0.9970703125,Detected,Unequivocal,0.04414342047612093,0.98682149814737,0.964564772893238,Lupinus
62077650.jpeg,62077650,c62530c8-126a-4e32-8e20-994f7f16cc7e,https://www.inaturalist.org/observations/c62530c8-126a-4e32-8e20-994f7f16cc7e,37.8321159167,-122.4876956944,NA,48225,2020-02-23,Eschscholzia californica,species,47332,Papaveraceae,16324,flower,0.9990234375,Detected,Unequivocal,0.05249938740504778,0.986164091291136,0.9569958343543248,Eschscholzia
15138029.jpg,15138029,fbef08ca-4c47-4fdf-b674-c0dc5dd2fb3d,https://www.inaturalist.org/observations/fbef08ca-4c47-4fdf-b674-c0dc5dd2fb3d,-33.9940278,18.411083,1,569342,2012-01-24,Stilbe vestita,species,71631,Stilbaceae,77,flower,0.99951171875,Detected,Unequivocal,0.12987012987012986,0.9402985074626866,0.8831168831168831,Stilbe
185091117.jpg,185091117,2ecc944f-76c7-476f-8b3e-5409ff817292,https://www.inaturalist.org/observations/2ecc944f-76c7-476f-8b3e-5409ff817292,-24.0690184546,27.822003481,47,340209,2022-03-27,Strychnos usambarensis,species,71557,Loganiaceae,192,fruit,0.9873046875,Detected,Unequivocal,0.03125,0.9623655913978496,0.9375,Strychnos
46920441.jpeg,46920441,d4bce6c3-b4eb-407e-aca6-09307c23f9bd,https://www.inaturalist.org/observations/d4bce6c3-b4eb-407e-aca6-09307c23f9bd,57.76159255,40.97192057,6,55745,2019-08-02,Trifolium repens,species,47122,Fabaceae,54776,flower,0.99951171875,Detected,Unequivocal,0.04414342047612093,0.98682149814737,0.964564772893238,Trifolium
277742704.jpeg,277742704,02ff9716-5e19-4c80-9c8d-01c860779a88,https://www.inaturalist.org/observations/02ff9716-5e19-4c80-9c8d-01c860779a88,8.0065133333,98.293705,NA,441312,2023-04-13,Nymphaea rubra,species,51121,Nymphaeaceae,1859,flower,0.916015625,Detected,Unequivocal,0.1312533620225928,0.9739938080495356,0.9176976869284562,Nymphaea
213149372.jpg,213149372,a60594a5-f7dc-4d26-a22b-63e02477c84e,https://www.inaturalist.org/observations/a60594a5-f7dc-4d26-a22b-63e02477c84e,42.248925,-70.858055,11,52821,2022-07-10,Achillea millefolium,species,47604,Asteraceae,104342,flower,0.99853515625,Detected,Unequivocal,0.07600966053938012,0.9828131644729337,0.9440877115638956,Achillea
33717670.jpeg,33717670,28aa29a6-d728-4c84-a479-7179b1dc7bb7,https://www.inaturalist.org/observations/28aa29a6-d728-4c84-a479-7179b1dc7bb7,30.1625624484,-97.8089062124,132,170070,2019-03-24,Ungnadia speciosa,species,58321,Sapindaceae,2635,flower,0.9541015625,Detected,Unequivocal,0.07324478178368121,0.9766584766584766,0.9385199240986716,Ungnadia
7005108.jpg,7005108,1d929c1f-5517-412c-bd84-31cf61c9ef12,https://www.inaturalist.org/observations/1d929c1f-5517-412c-bd84-31cf61c9ef12,34.0563888889,-116.1794444444,NA,858352,2017-04-08,Echinocereus triglochidiatus mojavensis,subspecies,47903,Cactaceae,22076,flower,0.99951171875,Detected,Unequivocal,0.04724587787642689,0.9840251034089288,0.9651657909041492,Echinocereus
91841442.jpg,91841442,e8c8c90e-5c85-447f-9f9b-ad1320e3337a,https://www.inaturalist.org/observations/e8c8c90e-5c85-447f-9f9b-ad1320e3337a,39.6312,-76.77809167,5,133038,2020-08-25,Penthorum sedoides,species,71593,Penthoraceae,37,fruit,0.95556640625,Detected,Unequivocal,0.24324324324324328,0.8571428571428571,0.7837837837837838,Penthorum
39271482.jpg,39271482,041d9e19-26b8-46ae-b7e8-120781d3ca2c,https://www.inaturalist.org/observations/041d9e19-26b8-46ae-b7e8-120781d3ca2c,32.9324533333,-105.9356616667,5,314298,2019-05-11,Echinocereus dasyacanthus dasyacanthus,subspecies,47903,Cactaceae,22076,fruit,0.76708984375,Detected,Unequivocal,0.09068671860844356,0.967619806715154,0.9393911940568944,Echinocereus
50899506.jpeg,50899506,8d392020-0ef7-46e5-b047-e51470eb3f8e,https://www.inaturalist.org/observations/8d392020-0ef7-46e5-b047-e51470eb3f8e,-43.6142443648,171.8659470434,5,366658,2019-09-07,Coprosma propinqua,species,47693,Rubiaceae,17937,fruit,0.95703125,Detected,Unequivocal,0.0932151418854881,0.9715954503535198,0.945029826615376,Coprosma
142844823.jpeg,142844823,f55d8478-cef6-4d39-b631-9e2735956562,https://www.inaturalist.org/observations/f55d8478-cef6-4d39-b631-9e2735956562,56.1794052124,8.7455940247,48,55967,2021-07-12,Galeopsis bifida,species,48623,Lamiaceae,39282,flower,0.9990234375,Detected,Unequivocal,0.04042564024235019,0.9893086432854036,0.9683060943943792,Galeopsis
125098647.jpeg,125098647,2b40475c-9c34-49da-b960-989bb0bb1446,https://www.inaturalist.org/observations/2b40475c-9c34-49da-b960-989bb0bb1446,37.1820869446,-122.3936767578,90,50878,2021-04-11,Erigeron glaucus,species,47604,Asteraceae,104342,flower,0.9990234375,Detected,Unequivocal,0.07600966053938012,0.9828131644729337,0.9440877115638956,Erigeron
261170445.jpg,261170445,3b9e75c6-e01c-4f5d-97b7-66014345ed5a,https://www.inaturalist.org/observations/3b9e75c6-e01c-4f5d-97b7-66014345ed5a,43.664175,2.292431,4524,55760,2023-03-17,Viola arvensis,species,50828,Violaceae,7225,flower,1,Detected,Unequivocal,0.01314878892733564,0.9955119214586255,0.9900346020761246,Viola
27211394.jpeg,27211394,fa776ddc-8730-4b35-9f29-82ef7dc98e59,https://www.inaturalist.org/observations/fa776ddc-8730-4b35-9f29-82ef7dc98e59,19.308383,-99.052575,NA,141634,2018-10-21,Leonotis nepetifolia,species,48623,Lamiaceae,39282,flower,0.9697265625,Detected,Unequivocal,0.04042564024235019,0.9893086432854036,0.9683060943943792,Leonotis
127923023.jpeg,127923023,b4ffe174-26e4-4d9c-9cfb-ddc609ee84ec,https://www.inaturalist.org/observations/b4ffe174-26e4-4d9c-9cfb-ddc609ee84ec,-37.8238948835,145.2540408075,38,57157,2021-05-10,Briza maxima,species,47434,Poaceae,11933,fruit,0.9365234375,Detected,Unequivocal,0.20439118411128804,0.9465978512744893,0.8815050699740217,Briza
40209088.jpg,40209088,a0189eb3-0eef-4c3b-9997-bd719a55cc5c,https://www.inaturalist.org/observations/a0189eb3-0eef-4c3b-9997-bd719a55cc5c,40.4527485449,-74.412500385,68,83799,2018-08-24,Mitchella repens,species,47693,Rubiaceae,17937,fruit,0.9921875,Detected,Unequivocal,0.0932151418854881,0.9715954503535198,0.945029826615376,Mitchella
155757424.jpeg,155757424,da391fb2-55dd-4596-87cb-7f9ee9e7d48b,https://www.inaturalist.org/observations/da391fb2-55dd-4596-87cb-7f9ee9e7d48b,33.0358538497,-83.7663456909,29012,200052,2021-09-06,Euphorbia nutans,species,51821,Euphorbiaceae,8749,flower,0.9755859375,Detected,Unequivocal,0.18104926277288833,0.9561758548499651,0.8532403703280375,Euphorbia
36166439.jpg,36166439,a27dc84e-35ed-4fbd-9218-9b2a61d8696b,https://www.inaturalist.org/observations/a27dc84e-35ed-4fbd-9218-9b2a61d8696b,46.836875322,23.5845516409,8,85338,2019-04-27,Salvia pratensis,species,48623,Lamiaceae,39282,flower,0.98876953125,Detected,Unequivocal,0.04042564024235019,0.9893086432854036,0.9683060943943792,Salvia
28271277.jpg,28271277,a1cf6ab3-8d55-4a07-afd8-2b65177797a6,https://www.inaturalist.org/observations/a1cf6ab3-8d55-4a07-afd8-2b65177797a6,14.0043672262,-86.9939628327,31,160544,2018-10-30,Chrysobalanus icaco,species,71477,Chrysobalanaceae,155,fruit,0.767578125,Detected,Unequivocal,0.09032258064516129,0.9574468085106383,0.9096774193548388,Chrysobalanus
1586052.JPG,1586052,61c3777b-60a2-47ca-94b1-ebb18084e2ed,https://www.inaturalist.org/observations/61c3777b-60a2-47ca-94b1-ebb18084e2ed,-24.252051,131.573382,242,323747,2015-01-23,Abutilon leucopetalum,species,48797,Malvaceae,10422,flower,0.9990234375,Detected,Unequivocal,0.0544041450777202,0.984677828513445,0.9632508155824218,Abutilon
39261554.jpg,39261554,d0332a84-959c-4738-ba21-84c994dcfc9f,https://www.inaturalist.org/observations/d0332a84-959c-4738-ba21-84c994dcfc9f,37.0971893333,-121.9094023611,NA,61782,2019-05-15,Viola ocellata,species,50828,Violaceae,7225,flower,0.9970703125,Detected,Unequivocal,0.01314878892733564,0.9955119214586255,0.9900346020761246,Viola
51486606.jpeg,51486606,bd995685-513b-4022-9006-20711fb6b364,https://www.inaturalist.org/observations/bd995685-513b-4022-9006-20711fb6b364,-34.37787417,20.57574671,7,599859,2019-09-14,Indigofera angustifolia angustifolia,variety,47122,Fabaceae,54776,flower,0.998046875,Detected,Unequivocal,0.04414342047612093,0.98682149814737,0.964564772893238,Indigofera
126719307.jpg,126719307,c63a7ff6-5d8f-488c-be33-deb61434a7d3,https://www.inaturalist.org/observations/c63a7ff6-5d8f-488c-be33-deb61434a7d3,-34.0642883333,18.3868116667,10,598862,2021-04-23,Erica abietina atrorosea,subspecies,133387,Ericaceae,27648,flower,0.99951171875,Detected,Unequivocal,0.06843171296296297,0.981130610343221,0.946578414351852,Erica
56482657.jpeg,56482657,4f115c7a-d069-4399-91d0-2da6418627f2,https://www.inaturalist.org/observations/4f115c7a-d069-4399-91d0-2da6418627f2,10.6932520043,1.2705355883,930,164081,2019-11-17,Ipomoea carnea,species,52345,Convolvulaceae,1782,flower,0.990234375,Detected,Unequivocal,0.05611672278338945,0.9827586206896552,0.9730639730639732,Ipomoea
189917212.jpg,189917212,21465724-5cb8-4296-9be8-766c0be952a2,https://www.inaturalist.org/observations/21465724-5cb8-4296-9be8-766c0be952a2,37.5253088074,-93.3421263938,5,169013,2022-04-22,Sisyrinchium campestre,species,47781,Iridaceae,7959,flower,0.99951171875,Detected,Unequivocal,0.02110817941952506,0.9947375176485688,0.986304812162332,Sisyrinchium
173874175.jpeg,173874175,c489b071-0d9b-47b4-be2a-49ce2409b5d9,https://www.inaturalist.org/observations/c489b071-0d9b-47b4-be2a-49ce2409b5d9,24.4028600578,121.3693392368,4,737340,2016-06-11,Galeola falconeri,species,47217,Orchidaceae,28821,flower,0.99853515625,Detected,Unequivocal,0.05006765899864682,0.9866681276937688,0.9567329377884182,Galeola
46749070.jpeg,46749070,46fef32e-6a81-4a6e-9733-75aa1d3610a4,https://www.inaturalist.org/observations/46fef32e-6a81-4a6e-9733-75aa1d3610a4,51.1756605,-121.8169319,20412,78367,2019-07-27,Pedicularis bracteosa,species,47322,Orobanchaceae,9453,flower,0.9990234375,Detected,Unequivocal,0.06283719454141543,0.9810362343379614,0.9405479741880884,Pedicularis
149223815.jpeg,149223815,f130d2fa-9e14-4631-9708-1e40cb264fa6,https://www.inaturalist.org/observations/f130d2fa-9e14-4631-9708-1e40cb264fa6,49.20822525,17.3587608333,NA,58188,2021-08-07,Mentha arvensis,species,48623,Lamiaceae,39282,flower,0.9990234375,Detected,Unequivocal,0.04042564024235019,0.9893086432854036,0.9683060943943792,Mentha
16230329.jpeg,16230329,97a108f5-401a-4e94-b45a-2069c6bc5386,https://www.inaturalist.org/observations/97a108f5-401a-4e94-b45a-2069c6bc5386,54.6483397567,23.0379787087,65,55830,2018-04-24,Glechoma hederacea,species,48623,Lamiaceae,39282,flower,0.99951171875,Detected,Unequivocal,0.04042564024235019,0.9893086432854036,0.9683060943943792,Glechoma
212507150.jpg,212507150,e25cfca1-8e27-4bb6-b6dc-023a3fe326ef,https://www.inaturalist.org/observations/e25cfca1-8e27-4bb6-b6dc-023a3fe326ef,57.6466287263,39.9336405362,31,564969,2022-07-08,Chamaenerion angustifolium,species,47790,Onagraceae,8889,flower,0.9990234375,Detected,Unequivocal,0.04511193610079874,0.9889255419415646,0.9687253909326132,Chamaenerion
189566078.jpeg,189566078,690b7e90-5f2b-456a-90ed-f30b8c998ba3,https://www.inaturalist.org/observations/690b7e90-5f2b-456a-90ed-f30b8c998ba3,22.3190947412,114.169360958,37983,61963,2022-04-20,Oxalis debilis,species,47759,Oxalidaceae,6892,flower,0.99853515625,Detected,Unequivocal,0.0412071967498549,0.9872881355932204,0.9679338363319792,Oxalis
67575112.jpg,67575112,60517941-38fd-408e-90bb-39d5cb47b44c,https://www.inaturalist.org/observations/60517941-38fd-408e-90bb-39d5cb47b44c,44.5298405935,26.1384398811,395,55828,2020-04-19,Lamium maculatum,species,48623,Lamiaceae,39282,flower,0.99462890625,Detected,Unequivocal,0.04042564024235019,0.9893086432854036,0.9683060943943792,Lamium
142876339.jpg,142876339,affaed3d-20af-4e5b-aa1c-1349e3ea98a4,https://www.inaturalist.org/observations/affaed3d-20af-4e5b-aa1c-1349e3ea98a4,59.0494816794,10.9351746391,2,170020,2021-07-11,Tripolium pannonicum,species,47604,Asteraceae,104342,flower,0.9990234375,Detected,Unequivocal,0.07600966053938012,0.9828131644729337,0.9440877115638956,Tripolium
139707089.jpeg,139707089,c78cba35-2184-43b6-bec8-8861317991b7,https://www.inaturalist.org/observations/c78cba35-2184-43b6-bec8-8861317991b7,52.2250326437,104.2336152642,4,55443,2021-06-29,Trifolium lupinaster,species,47122,Fabaceae,54776,flower,0.97998046875,Detected,Unequivocal,0.04414342047612093,0.98682149814737,0.964564772893238,Trifolium
127524181.jpg,127524181,15b0d9c6-cb2b-46cf-9eef-ccc256a4272d,https://www.inaturalist.org/observations/15b0d9c6-cb2b-46cf-9eef-ccc256a4272d,32.5515166723,-117.0888583333,20,143799,2021-05-08,Sambucus cerulea,species,781703,Viburnaceae,10801,flower,0.994140625,Detected,Unequivocal,0.04934728265901305,0.981495909622127,0.9621331358207572,Sambucus
188925433.jpg,188925433,6ee34167-37b8-4f84-935d-4dcbf6e91c7b,https://www.inaturalist.org/observations/6ee34167-37b8-4f84-935d-4dcbf6e91c7b,40.94608,-122.9479366667,4,78861,2022-04-17,Ribes lobbii,species,47131,Grossulariaceae,627,flower,0.99951171875,Detected,Unequivocal,0.0861244019138756,0.975567190226876,0.9234449760765552,Ribes
140581137.jpeg,140581137,a806e910-db84-4e2a-8c12-82661fbdba54,https://www.inaturalist.org/observations/a806e910-db84-4e2a-8c12-82661fbdba54,43.7207753855,3.1993301958,1361,83816,2021-06-05,Ophrys apifera,species,47217,Orchidaceae,28821,flower,0.99951171875,Detected,Unequivocal,0.05006765899864682,0.9866681276937688,0.9567329377884182,Ophrys
48434978.jpeg,48434978,edfa99e7-de1a-4d3b-8f2f-277a0abd7416,https://www.inaturalist.org/observations/edfa99e7-de1a-4d3b-8f2f-277a0abd7416,-34.3301861111,19.0311277778,12,119370,2019-08-16,Drosera cistiflora,species,51937,Droseraceae,1466,flower,0.9990234375,Detected,Unequivocal,0.13847203274215553,0.9588281868566904,0.8997271487039563,Drosera
283473123.jpg,283473123,6fd0177d-450e-497c-9b96-ac19c684eaa9,https://www.inaturalist.org/observations/6fd0177d-450e-497c-9b96-ac19c684eaa9,31.2288616667,-97.4766383333,4,78836,2023-05-26,Ratibida columnifera,species,47604,Asteraceae,104342,flower,0.9990234375,Detected,Unequivocal,0.07600966053938012,0.9828131644729337,0.9440877115638956,Ratibida
93866260.jpeg,93866260,92fc5af8-84db-4639-b944-73908b0dc2a9,https://www.inaturalist.org/observations/92fc5af8-84db-4639-b944-73908b0dc2a9,44.5960845104,-63.5985137948,15,130989,2020-09-06,Euthamia graminifolia,species,47604,Asteraceae,104342,flower,0.923828125,Detected,Unequivocal,0.07600966053938012,0.9828131644729337,0.9440877115638956,Euthamia
55636943.jpg,55636943,3f7986d0-3eae-4ac7-afd2-6f7bad5a983e,https://www.inaturalist.org/observations/3f7986d0-3eae-4ac7-afd2-6f7bad5a983e,4.553889405,-73.9946158269,NA,847222,2019-11-03,Puya cryptantha,species,49570,Bromeliaceae,1522,fruit,0.96337890625,Detected,Unequivocal,0.2490144546649146,0.9387576552930884,0.8692509855453351,Puya
45128619.jpeg,45128619,4837e097-6b3e-44c3-986c-72e3c10944da,https://www.inaturalist.org/observations/4837e097-6b3e-44c3-986c-72e3c10944da,55.8054819,37.4975776,24,50790,2019-07-16,Linaria vulgaris,species,50638,Plantaginaceae,17673,flower,0.99853515625,Detected,Unequivocal,0.07463362190912691,0.9856304268068974,0.9470378543540996,Linaria
138953209.jpeg,138953209,a7f517d7-a3dd-4d52-a2e8-9d458e49000b,https://www.inaturalist.org/observations/a7f517d7-a3dd-4d52-a2e8-9d458e49000b,56.1903351,-2.80363488,4,55721,2021-06-26,Silene vulgaris,species,48567,Caryophyllaceae,11578,flower,0.9990234375,Detected,Unequivocal,0.05354983589566419,0.9916043073553568,0.9645880117464156,Silene
212544722.jpg,212544722,7b2e8ea7-5a2f-4b40-b754-439f2a2496c4,https://www.inaturalist.org/observations/7b2e8ea7-5a2f-4b40-b754-439f2a2496c4,42.5228929441,-121.7397465292,6,78728,2022-06-29,Potentilla gracilis,species,47148,Rosaceae,20597,flower,0.99951171875,Detected,Unequivocal,0.04500655435257562,0.9858159633960346,0.9607224353061126,Potentilla
25481580.jpeg,25481580,9089dfce-ffb5-4696-8eed-65a9b9fac313,https://www.inaturalist.org/observations/9089dfce-ffb5-4696-8eed-65a9b9fac313,-33.68775,21.58069,NA,528596,2018-09-21,Paranomus dispersus,species,64517,Proteaceae,4339,flower,0.98974609375,Detected,Unequivocal,0.07167550126757317,0.9771598808341608,0.945379119612814,Paranomus
1758854.jpg,1758854,c645c7a6-23d2-4d06-9982-d966cdc0b939,https://www.inaturalist.org/observations/c645c7a6-23d2-4d06-9982-d966cdc0b939,44.358917,19.71385,189,58907,2002-07-07,Melilotus albus,species,47122,Fabaceae,54776,flower,0.998046875,Detected,Unequivocal,0.04414342047612093,0.98682149814737,0.964564772893238,Melilotus
136314059.jpeg,136314059,f832c242-1f0b-4e67-bbba-84dd9db88679,https://www.inaturalist.org/observations/f832c242-1f0b-4e67-bbba-84dd9db88679,41.3172948178,-72.9154470563,9,208963,2021-06-14,Vincetoxicum nigrum,species,47362,Apocynaceae,17266,flower,0.96728515625,Detected,Unequivocal,0.05687478281014711,0.9848931466470154,0.955229931657593,Vincetoxicum
59138923.jpg,59138923,e99bf030-1a2a-46fa-aea5-4288c43586cb,https://www.inaturalist.org/observations/e99bf030-1a2a-46fa-aea5-4288c43586cb,38.7031194444,-109.5533305556,NA,77268,2019-05-27,Gilia clokeyi,species,48932,Polemoniaceae,5220,flower,0.99560546875,Detected,Unequivocal,0.02777777777777777,0.993694581280788,0.9816091954022989,Gilia
276432263.jpg,276432263,2f708920-5702-4e2a-974e-faefb134d4a1,https://www.inaturalist.org/observations/2f708920-5702-4e2a-974e-faefb134d4a1,37.739898,-122.441962,22,57824,2023-05-01,Sambucus racemosa,species,781703,Viburnaceae,10801,flower,0.98974609375,Detected,Unequivocal,0.04934728265901305,0.981495909622127,0.9621331358207572,Sambucus
149504234.jpg,149504234,d8cfc884-31ff-4add-a773-154ddddeb39c,https://www.inaturalist.org/observations/d8cfc884-31ff-4add-a773-154ddddeb39c,48.7228916667,-123.3850694444,5,79408,2021-08-05,Trifolium arvense,species,47122,Fabaceae,54776,fruit,0.9677734375,Detected,Unequivocal,0.05783554841536439,0.9700434041233916,0.9508361326128232,Trifolium
37638181.jpg,37638181,a5c92f6c-2fcd-4f28-8737-dcc54af06a79,https://www.inaturalist.org/observations/a5c92f6c-2fcd-4f28-8737-dcc54af06a79,32.8273116667,-118.368575,5,56953,2019-04-30,Grindelia camporum,species,47604,Asteraceae,104342,flower,0.998046875,Detected,Unequivocal,0.07600966053938012,0.9828131644729337,0.9440877115638956,Grindelia
51765605.jpeg,51765605,0fc8fe9c-57a1-4172-badd-8d236a39caa3,https://www.inaturalist.org/observations/0fc8fe9c-57a1-4172-badd-8d236a39caa3,42.7979127163,-87.9402418435,132,47435,2019-09-18,Lotus corniculatus,species,47122,Fabaceae,54776,fruit,0.7548828125,Detected,Unequivocal,0.05783554841536439,0.9700434041233916,0.9508361326128232,Lotus
276494802.jpeg,276494802,fb9f1af0-4f1d-479c-a19e-219e479f4baa,https://www.inaturalist.org/observations/fb9f1af0-4f1d-479c-a19e-219e479f4baa,44.0806401694,43.212454375,NA,59318,2023-04-25,Anacamptis morio,species,47217,Orchidaceae,28821,flower,0.99755859375,Detected,Unequivocal,0.05006765899864682,0.9866681276937688,0.9567329377884182,Anacamptis
129453145.jpeg,129453145,d4086ac0-a31e-46c4-be8c-b22fbd78bafd,https://www.inaturalist.org/observations/d4086ac0-a31e-46c4-be8c-b22fbd78bafd,45.9286187259,-119.3101642281,434,47779,2021-05-15,Iris pseudacorus,species,47781,Iridaceae,7959,flower,0.99853515625,Detected,Unequivocal,0.02110817941952506,0.9947375176485688,0.986304812162332,Iris
